set,instance,H0,H1,S0,S1,C0,C1,H0||C0,H0||C1,H1||C0,H1||C1,S0||C0,S0||C1,S1||C0,S1||C1,H1->C0@25%,H1->C0@50%,C0->H1@25%,C0->H1@50%
ml4co_load_balancing,load_balancing_43,0.09457113845520797,0.09749414871262872,0.07428726263140893,0.09182149608317608,0.15766552257622873,0.16123328185763597,0.09162591327867518,0.09220661222496651,0.09469613130626671,0.09520269189690307,0.07428726263140893,0.07428726263140893,0.09038181026007866,0.0903809851524519,0.1140648119344737,0.10311334757920876,0.15272594681673293,0.15819842787006466
ml4co_load_balancing,load_balancing_44,0.12382600655266951,0.13826512850220687,0.07374079540264011,0.06739081336537542,0.14274976970390657,0.18876469205844085,0.09567939296095468,0.09792835039638854,0.0971971652905833,0.0994301704425358,0.07101638608066664,0.07112749783449016,0.06688967288709219,0.06704062964426662,0.13826512850220687,0.13826512850220687,0.12293019902440169,0.13364387493060892
ml4co_load_balancing,load_balancing_1,0.14777793297035433,0.06866283756568704,0.049313848303347126,0.1115354794774846,0.12096451342151884,0.15960016908440314,0.09124111238602399,0.09210361003214122,0.06866283756568704,0.06866283756568704,0.04891736602966899,0.04897775716689749,0.09254157156485904,0.09345866100239918,0.07173706659298726,0.06960569340671333,0.10364583298105776,0.11358413489317981
ml4co_load_balancing,load_balancing_73,0.06746215101884728,0.06057707656255675,0.04002516698252878,0.04696956948837489,0.11698183918809772,0.11189726689050362,0.06746215101884728,0.06746215101884728,0.06057707656255675,0.06057707656255675,0.04002516698252878,0.04002516698252878,0.04634150087747859,0.0461401208309621,0.07193323458143465,0.06376719640357544,0.10991026300386247,0.11513452986626976
ml4co_load_balancing,load_balancing_9916,0.12823658172535046,0.06671150026982495,0.06957193843769803,0.1007211349299581,0.053524861394085105,0.06219409002672159,0.04856575431923101,0.04693607605247584,0.04117211215527233,0.039542433888517164,0.05135611398204411,0.04972643571528894,0.053293591642607316,0.05248076110427728,0.07128787277702915,0.06671150026982495,0.05003814101444419,0.05234652670626845
ml4co_load_balancing,load_balancing_31,0.07487508311269811,0.06939811068694769,0.04493696488304002,0.06415762468814742,0.08698728903312362,0.11853682287740872,0.06640512832171482,0.07487508311269811,0.06633473300269495,0.06939811068694769,0.04458686320362151,0.044888270649756555,0.06336904334447092,0.06371075068711379,0.07547620422678718,0.07210599975481773,0.08334113006353494,0.08635381200757423
ml4co_load_balancing,load_balancing_42,0.05607928763208527,0.1085421271115694,0.06791408169281334,0.062357259505645544,0.09145629447067452,0.12606877390478866,0.05607928763208527,0.05607928763208527,0.08122985637373638,0.08782988089838856,0.06480512491596464,0.06523977910148633,0.06161722097181617,0.06199960866658028,0.1085421271115694,0.1085421271115694,0.09059458316996785,0.09094032681180089
ml4co_load_balancing,load_balancing_9901,0.13546192270530494,0.13403323385137084,0.07098335506844163,0.10455429309778362,0.0831811839895677,0.09612126566285036,0.07610958125035525,0.07838001752373251,0.0760046066976013,0.07827346524237165,0.0685527745135705,0.06865571170483742,0.0785514835135004,0.08086369387513251,0.13403323385137084,0.13403323385137084,0.08242505775076107,0.08274184534261295
ml4co_load_balancing,load_balancing_72,0.09383656308069328,0.14362837679414606,0.04801920143433723,0.0886654864957911,0.11949408175292302,0.1445436040339571,0.07890737724654137,0.0753331128545867,0.0897840594726736,0.0858305288717193,0.04801920143433723,0.04795003252546414,0.08351291250049184,0.07977272245003451,0.1439568500987313,0.1439568500987313,0.10976062661890107,0.11484209333660748
ml4co_load_balancing,load_balancing_9909,0.07952364630090675,0.14425399411591364,0.04937093895152627,0.0987615908409567,0.05894226805259322,0.05962940515934744,0.04186993667986371,0.04236895405184138,0.04970394305106187,0.05020296042303953,0.04483955447529713,0.04533857184727479,0.04856657304008415,0.04906559041206182,0.15055394219779064,0.14765819777845243,0.05589410429044197,0.05829446542416767
ml4co_load_balancing,load_balancing_71,0.04627322861773982,0.045496805906454635,0.08558361327273013,0.1155314713345324,0.08313471356189973,0.10956680931342871,0.044140461854801374,0.04406131331764295,0.043452614546449685,0.04337346600929126,0.06678721336328888,0.06666406370803109,0.06680180656093873,0.0666800659081764,0.06399715537429071,0.04894885135016325,0.07527672744162608,0.08093210239610212
ml4co_load_balancing,load_balancing_7,0.06817718181237446,0.06661239128627518,0.052435407797709735,0.09823381408637549,0.06804678662618364,0.11186960831631215,0.04917242609113516,0.06817718181237446,0.048882784802646496,0.06661239128627518,0.04860072960970701,0.05217014465904965,0.05698824129532612,0.09337156880248906,0.07359199014666501,0.06729094138174223,0.06324649783755885,0.06668549930892786
ml4co_load_balancing,load_balancing_53,0.14228735435061385,0.14710152185880723,0.07459322291885671,0.16109811820656575,0.13921622933853517,0.1894810261901979,0.09673421040206452,0.0908908974748473,0.10207315399092605,0.09622918835714084,0.07100960813826353,0.07073096722472828,0.11072371781644294,0.10504544617278189,0.14822409826321473,0.14822409826321473,0.12933550262325844,0.13425923997573358
ml4co_load_balancing,load_balancing_41,0.049409355308502885,0.0662862387621418,0.07111451569099499,0.07512102296870857,0.13398398806265238,0.21285476981326498,0.049409355308502885,0.049409355308502885,0.06526625684518181,0.0651672386982788,0.06921656989300011,0.0690914452928446,0.07422470256594339,0.07413786737294188,0.08085772200137138,0.08085772200137138,0.128290404980249,0.13416743516445317
ml4co_load_balancing,load_balancing_24,0.06615068713485944,0.06182683046760299,0.08102190388341686,0.11997286231866044,0.1298405318843951,0.17458525770390834,0.06279237139416739,0.06387308047357096,0.059232284574540627,0.05993750506864241,0.07745469547490265,0.07778424109663666,0.09874783717911188,0.10608430022007226,0.07972772468194884,0.07717479831332137,0.11945611650977718,0.1297033963953634
ml4co_load_balancing,load_balancing_9902,0.06297570685524898,0.05937314216907278,0.07091141146578911,0.11119279787101094,0.08850707448425023,0.15718647270213626,0.06297570685524898,0.06297570685524898,0.05937314216907278,0.05937314216907278,0.06819656487458942,0.06912335032305626,0.08747925000936257,0.09150188482141433,0.06076140882022223,0.06076140882022223,0.08730982624295433,0.08794903586994295
ml4co_load_balancing,load_balancing_45,0.08246750273107181,0.04059003685213352,0.05726406173146459,0.13307853759337196,0.14747804505719136,0.18329087400684035,0.07945276099510014,0.07921415012856754,0.04059003685213352,0.04059003685213352,0.05630649877704255,0.056190868201976316,0.1109366586648748,0.11013869430861874,0.06123840639801483,0.04432274315194215,0.11853928699958417,0.14166070020532215
ml4co_load_balancing,load_balancing_35,0.10722978128500081,0.11392044389722213,0.05961217225295735,0.09452214672842787,0.07827067219889977,0.11211280471462086,0.06733349537096842,0.07692441168387572,0.06806912179945171,0.07762309620054923,0.0579547796313888,0.05796401625474659,0.07336260386406175,0.08269318965713371,0.11392044389722213,0.11392044389722213,0.07743277429808307,0.07777568223400717
ml4co_load_balancing,load_balancing_9910,0.12704489428363774,0.14918872596878988,0.06194488246695438,0.1426933692376114,0.0615700651970119,0.07282504661551115,0.04710865001489781,0.04768648412236051,0.055001121821133564,0.05557895592859626,0.0423285202857494,0.0429063543932121,0.04871548994405383,0.05433283970239022,0.1532305567872409,0.1532305567872409,0.061270766209674095,0.06159774272163519
ml4co_load_balancing,load_balancing_9906,0.046055066273065784,0.07322653486977167,0.08996288203398205,0.07975735625928328,0.07770386694001034,0.09816741177879643,0.04348733329989212,0.043435990312375446,0.06256959186126056,0.062100659241941546,0.07069652647037578,0.07022759385105677,0.05874825400287921,0.058279321383560206,0.08257370007770301,0.08257370007770301,0.07416400018618799,0.0771875252261839
ml4co_load_balancing,load_balancing_9907,0.07526516039058076,0.07610835940456988,0.0515268739480841,0.09121506804910293,0.10959748318606852,0.14595360265750096,0.0702054929359344,0.07003209080646232,0.07095425684058879,0.07077517519276098,0.05073449121476908,0.05080673452141628,0.07881658663842689,0.08008587135535361,0.0836663715590483,0.08068898158372037,0.10645787121637156,0.10904996490603466
ml4co_load_balancing,load_balancing_2,0.13544844297972028,0.12081470369555937,0.0651464889938243,0.08946173486163764,0.12348773234039477,0.12329415153091462,0.08443406890989409,0.08964875949369328,0.08332530718439922,0.08857503657016387,0.062352582417547195,0.06239582237080203,0.08282837301535302,0.08374112523856977,0.12928451573736863,0.12928451573736863,0.11418179283432495,0.12055704736679804
ml4co_load_balancing,load_balancing_74,0.12517101996152882,0.09263034748026824,0.08496814087828763,0.12139640218921158,0.11731345584493026,0.1520886577712511,0.08437254707947899,0.0854515214466753,0.0820948832699815,0.08300338269165364,0.08314209039118223,0.08352592449807869,0.09656108575108709,0.09800954008631411,0.10058232680392884,0.09473445405031815,0.10199495816940468,0.1120372232114315
ml4co_load_balancing,load_balancing_57,0.12108648318034297,0.09380109519312177,0.05967402233806543,0.094733354608446,0.10697574397033324,0.08657712780533222,0.09014233880661063,0.062141651443628744,0.0865490736228067,0.05936423070897831,0.05967402233806543,0.05709835652777258,0.08703473470389729,0.06939104713993734,0.10258995447699931,0.09774114452571027,0.10160981903473203,0.10586838885826494
ml4co_load_balancing,load_balancing_6,0.06399370143304375,0.11711790016062992,0.04870788924961193,0.10202780434447804,0.04830987970477709,0.06673303190120934,0.03706092975888716,0.05089605031279917,0.04162494381079461,0.05546006436470662,0.043305180982332235,0.047605187887592736,0.048309879704774294,0.06308018229535575,0.12036054448799195,0.12036054448799195,0.04652764221993212,0.047844051659352814
ml4co_load_balancing,load_balancing_9914,0.03757765848140658,0.029339635067383765,0.07564829013943376,0.07669256690777214,0.05887157216197363,0.07097466848803693,0.03520867891291008,0.03522895770530078,0.02746491546327515,0.027485194255665847,0.050168711974793376,0.05038251553901138,0.048547068511543424,0.048760872075761415,0.04202038831092314,0.031292475894178697,0.05094488432233763,0.056685857382566464
ml4co_load_balancing,load_balancing_15,0.11458607326239105,0.11806899137553245,0.07203689875918912,0.07004021817416538,0.08429586420945138,0.15310477134936787,0.07283498162823294,0.08042745999864241,0.07170534942490879,0.07931478570089354,0.0668492873494543,0.0675879433742764,0.06735219796762015,0.06793798730757525,0.12143516473801995,0.12143516473801995,0.0827974357947418,0.08380122538053243
ml4co_load_balancing,load_balancing_60,0.07729003900006765,0.0750740391371323,0.09546010120898146,0.1494360090943034,0.05994413325753912,0.05984503207588145,0.04293797766629002,0.0425052606268671,0.047068721486627704,0.046636004447204796,0.057338909255781736,0.05723980807412407,0.059944133257536884,0.05984503207587921,0.07974475777451033,0.07974475777451033,0.05811745685605271,0.05937604557531807
ml4co_load_balancing,load_balancing_9905,0.11926228075934814,0.06493365055118326,0.054840477424958484,0.07882355594278136,0.12799592109740152,0.17740557832033002,0.08557464454599685,0.08517382244709322,0.06493365055118326,0.06493365055118326,0.05434286487764698,0.05431120877692056,0.0766352061019207,0.07660355000119429,0.07108666591607574,0.06939675928711128,0.1084932225393379,0.12402264155858879
ml4co_load_balancing,load_balancing_9920,0.055788447176874596,0.04182586722651195,0.056037968961368055,0.09025670871625899,0.0703108354554113,0.0822083350142709,0.049618015282658884,0.04961082777040859,0.04023395087022848,0.040226763357978174,0.047917150679375846,0.047844107586132154,0.062960990090736,0.0628879469974923,0.049759014464253355,0.04401034330040357,0.06564109718043276,0.06901784844650187
ml4co_load_balancing,load_balancing_34,0.07932635795880875,0.08477435588313968,0.0599710140433844,0.08366710610295397,0.11627651088812513,0.15696417243847424,0.07410987586591546,0.07932635795880875,0.07650319179613457,0.08477435588313968,0.05870991560667189,0.05913212552233866,0.08113606380448002,0.08152715347842547,0.09922781266603899,0.08886320400510961,0.1043593295608078,0.11290255310955571
ml4co_load_balancing,load_balancing_38,0.07484504028959606,0.05823860366837089,0.08712698335556869,0.1215131971383668,0.12975311801767145,0.17130140997464408,0.07092271802485532,0.07179742568232368,0.05707177062132867,0.058154378524781336,0.08144281791399076,0.0822222298237881,0.08842971756159669,0.10051683355439398,0.07182454492624114,0.0627020594878052,0.10994289505624313,0.12406058586221173
ml4co_load_balancing,load_balancing_20,0.1237289322029056,0.11642889723557778,0.07673081597399146,0.06796772642084802,0.10123818014584166,0.128403108535714,0.08489199257255133,0.09035694614441132,0.08517607869298922,0.09061352033829141,0.07512406532289928,0.0754599663322634,0.06737701000895828,0.06758774346295367,0.12158653025107415,0.12158653025107415,0.09853476731689195,0.10074842773128546
ml4co_load_balancing,load_balancing_29,0.09759217214571449,0.12533073499473182,0.06819337230841128,0.10193480169183751,0.10830794397601907,0.17366165196094516,0.08862915775186393,0.09625919892782113,0.09169017865371759,0.09925726691654423,0.0667603304112119,0.0673417062575952,0.09297048983590536,0.09895891375362086,0.13026748280816608,0.12793174514966232,0.10490640854097145,0.10749171880014399
ml4co_load_balancing,load_balancing_22,0.13536058757856323,0.06935078699503003,0.05234886736354515,0.10787131083132509,0.11116497390450597,0.13486204074768413,0.07833696969096904,0.0853741010157839,0.06935078699503003,0.06935078699503003,0.05201814542651069,0.052064019128133264,0.08632608501265962,0.09265802812725173,0.07305674075731328,0.07172591363306001,0.09131808352223793,0.10410945879750608
ml4co_load_balancing,load_balancing_18,0.07064335517682045,0.065082025613357,0.05819095864717059,0.0767097088434814,0.0880170752170112,0.09936669402593777,0.06966799017056347,0.07064335517682045,0.065082025613357,0.065082025613357,0.057239652772946945,0.057679646982985076,0.07484588098152489,0.07528587519156303,0.0695925269188311,0.065082025613357,0.08459836345841974,0.08692487832178043
ml4co_load_balancing,load_balancing_59,0.09951140213562677,0.08831380755166733,0.07017073052521203,0.09639926391517699,0.046144521152411265,0.04653552393368154,0.04053333934372451,0.040924519054023945,0.03982207110192738,0.040213250812226806,0.0461445211524096,0.04653552393367987,0.04440389910994096,0.04479507882024039,0.08831380755166733,0.08831380755166733,0.04531651454462405,0.04563334959115307
ml4co_load_balancing,load_balancing_56,0.12305265477728662,0.15244631884056112,0.11067082307135793,0.12381339773161869,0.08711827044354985,0.1481063114761468,0.0749759313651617,0.07538459438888975,0.07735004012302378,0.07775870314675183,0.0807496425489002,0.0865026891336279,0.08217024231351126,0.08615572321635082,0.15883079384006976,0.15883079384006976,0.0846736861565167,0.08670071354025509
ml4co_load_balancing,load_balancing_16,0.07837342876512773,0.08026305842108238,0.05538735426221637,0.08044135360288625,0.0945351499492082,0.13013160285923625,0.07837342876512773,0.07837342876512773,0.07872268856958714,0.08026305842108238,0.055239625610480875,0.05538735426221637,0.0795217479768837,0.07955976876926184,0.08026305842108238,0.08026305842108238,0.09361946536844086,0.09395617245906235
ml4co_load_balancing,load_balancing_55,0.13425565256577665,0.0766438557226521,0.06891440327041418,0.06704500326370774,0.06901299627991979,0.12889894704329274,0.057957525602481255,0.09313785017983332,0.052915910377006874,0.0766438557226521,0.06073383492147699,0.06763529078314208,0.05590426616843438,0.06683640807670586,0.08101058143204165,0.0766438557226521,0.06576239896762695,0.06811972448850497
ml4co_load_balancing,load_balancing_65,0.10839294047778307,0.1081756040329949,0.0652536558565148,0.10652826569933807,0.05266512469955937,0.05961110160805262,0.04763920942342405,0.046939092920326574,0.047625267968314206,0.046925151465216725,0.048811991160217165,0.048111874657119684,0.051506963589869274,0.05080684708677179,0.1081756040329949,0.1081756040329949,0.05180956294074077,0.052148198871394234
ml4co_load_balancing,load_balancing_70,0.061673204638785,0.1151864758606402,0.058095070213619524,0.07959468387630848,0.06332124295469789,0.07600724052234901,0.04127264301130421,0.04085462635560378,0.0521484064378129,0.05173038978211245,0.051963371415846164,0.051545354760145726,0.055199659150598344,0.054781642494897906,0.12100829781031973,0.12100829781031973,0.06161402276692319,0.06299811026332293
ml4co_load_balancing,load_balancing_54,0.1504416521205291,0.1056523180144142,0.05441137157884793,0.07357658497000871,0.14082782534627872,0.1572167465384648,0.10486642245562584,0.08605618377181143,0.09287270440567964,0.07422830954515815,0.05325656689758692,0.05166983470538723,0.07093411523286568,0.06924924262668182,0.11480454686349129,0.11480454686349129,0.12324474671885088,0.1344277812415802
ml4co_load_balancing,load_balancing_36,0.12279214470089046,0.12351516374682243,0.06877183354620872,0.06131471408198695,0.1038532192768988,0.10269827640415342,0.07460641271420235,0.08588355976600621,0.07608288829768221,0.08735822633018825,0.06571258965078118,0.06636500060240234,0.0600656495717914,0.0606164744397335,0.12750299220375577,0.12750299220375577,0.09768788698861469,0.10039083506211922
ml4co_load_balancing,load_balancing_21,0.03888753277858573,0.037861356763664915,0.05167155472815469,0.07321702846829976,0.09771204224595537,0.17343691355866914,0.0388723674620065,0.03888753277858573,0.0378498517163379,0.037861356763664915,0.05088401392946939,0.05167155472815469,0.07103966543162478,0.07194202494434965,0.05337564328704345,0.039192075789889355,0.09214303047031265,0.09572312352186407
ml4co_load_balancing,load_balancing_28,0.0788563890249512,0.08126091143197277,0.08305518306744566,0.07869604038682117,0.13066128526231852,0.0974686436847617,0.0788563890249512,0.06728682290731026,0.08126091143197277,0.06777363394951888,0.07953574023055336,0.07359367059803139,0.0770743999221628,0.06616847774993673,0.09174934380306765,0.08183406178373479,0.11552937355966947,0.12558493941098275
ml4co_load_balancing,load_balancing_14,0.14488424075575065,0.11811878019649032,0.07020765722763511,0.10336331612961931,0.0848753755778635,0.1365789255582402,0.07916861998067887,0.08608712582010637,0.07488197875890815,0.08196104759360344,0.06856831034971361,0.06839455771604877,0.08170345624335205,0.08832615211350998,0.12048599613578388,0.12048599613578388,0.08299137622044712,0.08440245220076717
ml4co_load_balancing,load_balancing_39,0.13543771978283878,0.12813598152957786,0.04556148710892307,0.06215238869166905,0.12168393728549304,0.10527054323137008,0.09115130675129254,0.09178962929036952,0.08638551141279079,0.08701472277971893,0.04556148710892307,0.04556148710892307,0.06179990870406526,0.061824199061506456,0.1351570268187874,0.13078483438395597,0.11235188983303085,0.1187874396157165
pglib_uc,rts_gmlc__2020-05-05,0.14846862690874144,0.16935011255895033,0.1976940577944253,0.5118339942805872,0.2666955676889467,0.1730584843490831,0.10210725288889826,0.10499221884298425,0.11255007934217634,0.11037659964821571,0.10047870062237818,0.10266925181928044,0.2666955676889467,0.1730584843490831,0.2568655340366214,0.16935011255895033,0.22914742933683188,0.3452166373793688
pglib_uc,ca__2015-06-01_reserves_3,1.0,1.0,1.0,1.0,0.9947517837939803,1.0,0.9947517837939803,1.0,0.9947517837939803,1.0,0.9947517837939803,1.0,0.9947517837939803,1.0,0.9969993950259746,0.9992470062579687,1.0,0.9947517837939803
pglib_uc,ca__2014-12-01_reserves_0,1.0,0.9383559015676535,1.0,1.0,0.8683752598869103,0.9934616295568818,0.8683752598869103,0.9934616295568818,0.8471819704189877,0.9324151696484507,0.8683752598869103,0.9934616295568818,0.8683752598869103,0.9934616295568818,0.995953759284189,0.9983200324739653,1.0,0.9935874860944127
pglib_uc,rts_gmlc__2020-11-25,0.5590355879113068,0.3754562307520307,0.38636408360527985,0.26968113110637876,0.2801734092516802,0.16318166181374388,0.25621791489130213,0.1578661084927412,0.17385853068601975,0.14923416485103574,0.18980857968619744,0.1589626294262495,0.16257734243232805,0.14120966987754546,0.5276255757799365,0.3754562307520307,0.2855139329736447,0.3971610532675059
pglib_uc,ca__Scenario400_reserves_0,1.0,1.0,1.0,1.0,0.6596752793295454,0.9944802247900346,0.6596752793295454,0.9944802247900346,0.6596752793295454,0.9944802247900346,0.6596752793295454,0.9944802247900346,0.6596752793295454,0.9944802247900346,0.8892793704994393,0.9976799912503824,1.0,0.9926795830517078
pglib_uc,ca__2015-06-01_reserves_0,1.0,1.0,1.0,1.0,0.5880982483785007,0.994056418987375,0.5880982483785007,0.994056418987375,0.5880982483785007,0.994056418987375,0.5880982483785007,0.994056418987375,0.5880982483785007,0.994056418987375,0.8316726807277472,0.9984026755553217,1.0,0.9944200423959304
pglib_uc,ca__2015-06-01_reserves_5,0.9113342296332121,0.7999118358672906,1.0,1.0,0.9970705696767592,0.9968856132676513,0.908802484837725,0.9086186608034129,0.7978798450725312,0.797697444044074,0.9970705696767592,0.9968856132676513,0.9970705696767592,0.9968856132676513,0.9981918747928954,0.9993131799090318,1.0,0.9970705696767592
pglib_uc,ca__2015-06-01_reserves_1,1.0,1.0,1.0,1.0,0.9969155777828604,0.9965021061396856,0.9969155777828604,0.9965021061396856,0.9969155777828604,0.9965021061396856,0.9969155777828604,0.9965021061396856,0.9969155777828604,0.9965021061396856,0.9981141270498836,0.9993126763169068,1.0,0.9969155777828604
pglib_uc,rts_gmlc__2020-07-06,0.06998058514102136,0.06731630148573584,0.3055036876202284,0.17645890789018326,0.30070399748825233,0.2794308952265489,0.038190948203595136,0.039370311755998734,0.0371209182684021,0.03829435275085601,0.13248342530727636,0.1333349639214997,0.15455238208959232,0.15398180516015617,0.06845054567688288,0.06732007813852865,0.13660292162022478,0.2334473551273586
pglib_uc,ca__2015-03-01_reserves_5,1.0,1.0,1.0,1.0,0.9975059793193432,0.9974599303755066,0.9975059793193432,0.9974599303755066,0.9975059793193432,0.9974599303755066,0.9975059793193432,0.9974599303755066,0.9975059793193432,0.9974599303755066,0.9985188322267596,0.999531685134176,1.0,0.9975059793193432
pglib_uc,rts_gmlc__2020-09-20,0.14830377025063332,0.07946926243969925,0.23646614336921087,0.40771877665627543,0.1303869380543451,0.31947329103991884,0.07230071325490275,0.0750752189626093,0.04228721128846988,0.04506171699617642,0.10855860343024999,0.11355612530896798,0.1303869380543451,0.31947329103991884,0.079930758302982,0.0794726788787558,0.14973383698600048,0.12985958226308197
pglib_uc,ca__2014-12-01_reserves_3,1.0,1.0,1.0,1.0,0.9965079514547099,0.9972017226191482,0.9965079514547099,0.9972017226191482,0.9965079514547099,0.9972017226191482,0.9965079514547099,0.9972017226191482,0.9965079514547099,0.9972017226191482,0.997753936624952,0.9989999217951949,1.0,0.9965079514547099
pglib_uc,ca__2015-03-01_reserves_3,1.0,1.0,1.0,1.0,0.9953769365569963,0.9947050474225361,0.9953769365569963,0.9947050474225361,0.9953769365569963,0.9947050474225361,0.9953769365569963,0.9947050474225361,0.9953769365569963,0.9947050474225361,0.9971009200103154,0.9988249034636346,1.0,0.9953769365569963
pglib_uc,rts_gmlc__2020-10-27,0.20963789536207633,0.23114266296502967,0.23863050468184252,0.5777452567078751,0.32369116690051636,0.1956481696152509,0.14968716940872687,0.14789150850798277,0.15769160283715566,0.1555780660399707,0.133144959081021,0.13275232470650683,0.3234666102661059,0.1956481696152509,0.5218961966880942,0.23114266296502967,0.2857911571654795,0.41389071149380324
pglib_uc,ca__Scenario400_reserves_3,1.0,1.0,1.0,1.0,0.41984146480421736,0.28393091320453206,0.41984146480421736,0.28393091320453206,0.41984146480421736,0.28393091320453206,0.41984146480421736,0.28393091320453206,0.41984146480421736,0.28393091320453206,0.6275988899432744,0.8353563150823315,1.0,0.41984146480421736
pglib_uc,ca__2014-09-01_reserves_0,1.0,1.0,1.0,1.0,0.6411653809994668,0.9946935109861706,0.6411653809994668,0.9946935109861706,0.6411653809994668,0.9946935109861706,0.6411653809994668,0.9946935109861706,0.6411653809994668,0.9946935109861706,0.8582885584760918,0.9988441374989664,1.0,0.995091224539966
pglib_uc,rts_gmlc__2020-08-12,0.07737869255715807,0.06639252950257474,0.22907135069066228,0.3021798896239691,0.19742509508979167,0.26031201442946783,0.038140347951818025,0.03686387889111091,0.03488318878538074,0.03356078104950385,0.08207482700331084,0.080899921710415,0.1013512633518976,0.10020350032794764,0.06666567875938398,0.06639252950257474,0.10505680516381034,0.17074018974753624
pglib_uc,ca__2014-09-01_reserves_3,1.0,1.0,1.0,1.0,0.9949418966478746,0.9945064706347938,0.9949418966478746,0.9945064706347938,0.9949418966478746,0.9945064706347938,0.9949418966478746,0.9945064706347938,0.9949418966478746,0.9945064706347938,0.9969063792351356,0.9988708618223968,1.0,0.9949418966478746
pglib_uc,ca__2015-03-01_reserves_1,1.0,1.0,1.0,1.0,0.996501823896413,0.996851232552486,0.996501823896413,0.996851232552486,0.996501823896413,0.996851232552486,0.996501823896413,0.996851232552486,0.996501823896413,0.996851232552486,0.9977517577663061,0.9990016916361993,1.0,0.996501823896413
pglib_uc,rts_gmlc__2020-03-05,0.054416701188634536,0.09403073136364343,0.31084925513875444,0.3384684610124484,0.2421145123434611,0.17033691567065146,0.03772165578291061,0.03639074139024216,0.05507237486439386,0.05438630310016433,0.14757545752914317,0.14584219748735325,0.24104234588244858,0.16990184747623488,0.10167360211243891,0.09662320926096897,0.1655198561525565,0.2753336068488517
pglib_uc,ca__2014-12-01_reserves_1,1.0,1.0,1.0,1.0,0.9964018724539196,0.9968575874337022,0.9964018724539196,0.9968575874337022,0.9964018724539196,0.9968575874337022,0.9964018724539196,0.9968575874337022,0.9964018724539196,0.9968575874337022,0.9976981104873474,0.998994348520775,1.0,0.9964018724539196
pglib_uc,ca__2015-03-01_reserves_0,1.0,1.0,1.0,1.0,0.5648291697570518,0.992074679049221,0.5648291697570518,0.992074679049221,0.5648291697570518,0.992074679049221,0.5648291697570518,0.992074679049221,0.5648291697570518,0.992074679049221,0.8148291697570517,0.9978744207064525,1.0,0.9920032219898383
pglib_uc,rts_gmlc__2020-12-23,0.18749518119511582,0.1048235801026929,0.2198435102813231,0.33657965564496706,0.2943158031961059,0.14355489876898678,0.09958373974827499,0.10191522662419243,0.05933371082474086,0.06167064631233749,0.11370293651576847,0.11619878610546193,0.2839203850233612,0.14355489876898678,0.11731346799534807,0.1048235801026929,0.17990022088225827,0.30046673093977566
pglib_uc,ca__Scenario400_reserves_1,1.0,1.0,1.0,1.0,0.9954108402311868,0.9958954209721446,0.9954108402311868,0.9958954209721446,0.9954108402311868,0.9958954209721446,0.9954108402311868,0.9958954209721446,0.9954108402311868,0.9958954209721446,0.9970240200350491,0.9986371998389117,1.0,0.9954108402311868
pglib_uc,rts_gmlc__2020-01-27,0.11602257929823853,0.10472892484931942,0.16646494992511354,0.35993982685912246,0.25977067508828483,0.3150551096099387,0.08755273738795759,0.08399985883273924,0.0773119476154259,0.07375848821492624,0.1126011463195051,0.10904768691900542,0.2490272773786847,0.2811331502281074,0.11408130820512047,0.10472892484931942,0.21465991335834145,0.2956630177098739
pglib_uc,ca__2014-09-01_reserves_5,1.0,1.0,1.0,1.0,0.7289420317166856,0.9960727968957673,0.7289420317166856,0.9960727968957673,0.7289420317166856,0.9960727968957673,0.7289420317166856,0.9960727968957673,0.7289420317166856,0.9960727968957673,0.9789420317166856,0.9993824481779185,1.0,0.996424598094014
pglib_uc,ca__Scenario400_reserves_5,1.0,1.0,1.0,1.0,0.9958649211119466,0.9961857037619359,0.9958649211119466,0.9961857037619359,0.9958649211119466,0.9961857037619359,0.9958649211119466,0.9961857037619359,0.9958649211119466,0.9961857037619359,0.9973764574405397,0.998887993769133,1.0,0.9958649211119466
pglib_uc,ca__2014-12-01_reserves_5,1.0,1.0,1.0,1.0,0.9954197391381316,0.9958222765217818,0.9954197391381316,0.9958222765217818,0.9954197391381316,0.9958222765217818,0.9954197391381316,0.9958222765217818,0.9954197391381316,0.9958222765217818,0.9970733419225588,0.998726944706986,1.0,0.9954197391381316
pglib_uc,ferc__2015-10-01_hw,1.0,1.0,1.0,1.0,0.7405530482587839,1.0,0.7405530482587839,1.0,0.7405530482587839,1.0,0.7405530482587839,1.0,0.7405530482587839,1.0,0.9904676175823751,1.0,1.0,1.0
pglib_uc,rts_gmlc__2020-06-09,0.07159879772635654,0.09423318974592668,0.1907955922123978,0.32455928682883584,0.4109244360805627,0.40501237640714305,0.04231008145851037,0.03812012684247243,0.05161387866297476,0.04736114604039451,0.09113952419198551,0.08692093680064349,0.297156372551991,0.2864949028691173,0.09424311135872686,0.09423318974592668,0.15360832667539,0.2555908037402031
pglib_uc,ca__2014-09-01_reserves_1,1.0,1.0,1.0,1.0,0.7267993389530816,1.0,0.7267993389530816,1.0,0.7267993389530816,1.0,0.7267993389530816,1.0,0.7267993389530816,1.0,0.9673909103968273,1.0,1.0,1.0
